StartTime,Flgs,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,TotPkts,TotBytes,State
09:11:04.843345, e        ,ip,127.0.0.36,, ->,108.122.0.0,,4,240,INT
09:11:04.843418, e        ,ip,127.0.0.130,, ->,108.122.0.0,,4,240,INT
09:11:04.843463, e        ,ip,127.0.0.82,, ->,108.122.0.0,,4,240,INT
09:11:04.843493, e        ,ip,127.0.0.194,, ->,108.122.0.0,,4,240,INT
09:11:04.843505, e        ,ip,127.0.0.252,, ->,108.122.0.0,,4,240,INT
09:11:04.843545, e        ,ip,127.0.0.229,, ->,108.122.0.0,,4,240,INT
09:11:04.843604, e        ,ip,127.0.0.230,, ->,108.122.0.0,,4,240,INT
09:11:04.843661, e        ,ip,127.0.0.98,, ->,108.122.0.0,,4,240,INT
09:11:04.843670, e        ,ip,127.0.0.103,, ->,108.122.0.0,,4,240,INT
09:11:04.843752, e        ,ip,127.0.0.165,, ->,108.122.0.0,,4,240,INT
09:11:04.843782, e        ,ip,127.0.0.94,, ->,108.122.0.0,,4,240,INT
09:11:04.843845, e        ,ip,127.0.0.61,, ->,108.122.0.0,,4,240,INT
09:11:04.843875, e        ,ip,127.0.0.189,, ->,108.122.0.0,,4,240,INT
09:11:04.843886, e        ,ip,127.0.0.154,, ->,108.122.0.0,,4,240,INT
09:11:14.056049, e s      ,tcp,10.32.92.2,avocent-adsap, ->,172.23.0.5,bb,6,372,REQ
09:11:37.135071, e s      ,tcp,10.32.92.2,fagordnc, ->,172.23.0.5,bb,6,372,REQ
09:11:42.824502, M        ,arp,10.32.92.10,,who,10.32.92.1,,14,840,CON
09:11:42.824716, e s      ,tcp,10.32.92.10,61193, ->,172.10.0.6,bb,6,388,REQ
09:11:45.843772, e        ,icmp,210.163.43.1,0x0000,<-,10.32.92.230,0x0a1a,2,2116,ECR
09:11:50.841594, e        ,arp,10.32.92.230,,who,10.32.92.1,,4,240,CON
09:11:55.842227, e        ,icmp,212.110.79.74,0x0000,<-,10.32.92.230,0x0a1a,2,2116,ECR
09:11:59.120103, e s      ,tcp,10.32.92.2,pnbscada, ->,172.23.0.5,bb,6,372,REQ
09:12:04.887665, e s      ,tcp,10.32.92.10,61195, ->,172.10.0.6,bb,6,388,REQ
09:12:05.843811, e        ,ip,127.0.0.209,, ->,108.122.0.0,,14,840,INT
09:12:05.843864, e        ,ip,127.0.0.53,, ->,108.122.0.0,,2,120,INT
09:12:05.843894, e        ,ip,127.0.0.142,, ->,108.122.0.0,,4,240,INT
09:12:05.843926, e        ,ip,127.0.0.20,, ->,108.122.0.0,,14,840,INT
09:12:05.843938, e        ,ip,127.0.0.201,, ->,108.122.0.0,,2,120,INT
09:12:05.843984, e        ,ip,127.0.0.3,, ->,108.122.0.0,,2,120,INT
09:12:05.844013, e        ,ip,127.0.0.8,, ->,108.122.0.0,,2,120,INT
09:12:05.844024, e        ,ip,127.0.0.131,, ->,108.122.0.0,,4,240,INT
09:12:05.844072, e        ,ip,127.0.0.104,, ->,108.122.0.0,,2,120,INT
09:12:05.844102, e        ,ip,127.0.0.50,, ->,108.122.0.0,,2,120,INT
09:12:05.844113, e        ,ip,127.0.0.36,, ->,108.122.0.0,,4,240,INT
09:12:05.844161, e        ,ip,127.0.0.135,, ->,108.122.0.0,,2,120,INT
09:12:05.844191, e        ,ip,127.0.0.117,, ->,108.122.0.0,,2,120,INT
09:12:05.844200, e        ,ip,127.0.0.225,, ->,108.122.0.0,,2,120,INT
09:12:05.844250, e        ,ip,127.0.0.56,, ->,108.122.0.0,,12,720,INT
09:12:05.844280, e        ,ip,127.0.0.68,, ->,108.122.0.0,,2,120,INT
09:12:05.844344, e        ,ip,127.0.0.163,, ->,108.122.0.0,,2,120,INT
09:12:05.844349, e        ,ip,127.0.0.193,, ->,108.122.0.0,,2,120,INT
09:12:05.844400, e        ,ip,127.0.0.153,, ->,108.122.0.0,,6,360,INT
09:12:05.844442, e        ,ip,127.0.0.236,, ->,108.122.0.0,,2,120,INT
09:12:05.844474, e        ,ip,127.0.0.186,, ->,108.122.0.0,,2,120,INT
09:12:05.844484, e        ,ip,127.0.0.218,, ->,108.122.0.0,,2,120,INT
09:12:05.844531, e        ,ip,127.0.0.16,, ->,108.122.0.0,,2,120,INT
09:12:05.844542, e        ,ip,127.0.0.87,, ->,108.122.0.0,,4,240,INT
09:12:05.844589, e        ,ip,127.0.0.105,, ->,108.122.0.0,,4,240,INT
09:12:05.844623, e        ,ip,127.0.0.182,, ->,108.122.0.0,,12,720,INT
09:12:05.844654, e        ,ip,127.0.0.192,, ->,108.122.0.0,,2,120,INT
09:12:05.844681, e        ,ip,127.0.0.79,, ->,108.122.0.0,,2,120,INT
09:12:05.844712, e        ,ip,127.0.0.156,, ->,108.122.0.0,,2,120,INT
09:12:05.844724, e        ,ip,127.0.0.183,, ->,108.122.0.0,,2,120,INT
09:12:05.844770, e        ,ip,127.0.0.228,, ->,108.122.0.0,,4,240,INT
09:12:05.844801, e        ,ip,127.0.0.143,, ->,108.122.0.0,,2,120,INT
09:12:05.844888, e        ,ip,127.0.0.165,, ->,108.122.0.0,,2,120,INT
09:12:05.844939, e        ,ip,127.0.0.154,, ->,108.122.0.0,,2,120,INT
09:12:05.844970, e        ,ip,127.0.0.181,, ->,108.122.0.0,,2,120,INT
09:12:05.845016, e        ,ip,127.0.0.148,, ->,108.122.0.0,,2,120,INT
09:12:05.845064, e        ,ip,127.0.0.91,, ->,108.122.0.0,,2,120,INT
09:12:05.845099, e        ,ip,127.0.0.59,, ->,108.122.0.0,,2,120,INT
09:12:05.845155, e        ,ip,127.0.0.136,, ->,108.122.0.0,,4,240,INT
09:12:05.845191, e        ,ip,127.0.0.205,, ->,108.122.0.0,,4,240,INT
09:12:05.845221, e        ,ip,127.0.0.235,, ->,108.122.0.0,,12,720,INT
09:12:05.845232, e        ,ip,127.0.0.238,, ->,108.122.0.0,,2,120,INT
09:12:05.845283, e        ,ip,127.0.0.113,, ->,108.122.0.0,,2,120,INT
09:12:05.845295, e        ,ip,127.0.0.226,, ->,108.122.0.0,,2,120,INT
09:12:05.845340, e        ,ip,127.0.0.190,, ->,108.122.0.0,,2,120,INT
09:12:05.845352, e        ,ip,127.0.0.61,, ->,108.122.0.0,,2,120,INT
09:12:05.845397, e        ,ip,127.0.0.231,, ->,108.122.0.0,,2,120,INT
09:12:05.845427, e        ,ip,127.0.0.221,, ->,108.122.0.0,,2,120,INT
09:12:05.845432, e        ,ip,127.0.0.176,, ->,108.122.0.0,,2,120,INT
09:12:05.845480, e        ,ip,127.0.0.99,, ->,108.122.0.0,,14,840,INT
09:12:05.845519, e        ,ip,127.0.0.150,, ->,108.122.0.0,,2,120,INT
09:12:05.845572, e        ,ip,127.0.0.122,, ->,108.122.0.0,,2,120,INT
09:12:05.845583, e        ,ip,127.0.0.101,, ->,108.122.0.0,,2,120,INT
09:12:05.845662, e        ,ip,127.0.0.184,, ->,108.122.0.0,,2,120,INT
09:12:05.845675, e        ,ip,127.0.0.11,, ->,108.122.0.0,,12,720,INT
09:12:05.845749, e        ,ip,127.0.0.72,, ->,108.122.0.0,,2,120,INT
09:12:05.845806, e        ,ip,127.0.0.5,, ->,108.122.0.0,,2,120,INT
09:12:05.845841, e        ,ip,127.0.0.132,, ->,108.122.0.0,,12,720,INT
09:12:05.845851, e        ,ip,127.0.0.254,, ->,108.122.0.0,,12,720,INT
09:12:05.845904, e        ,ip,127.0.0.149,, ->,108.122.0.0,,12,720,INT
09:12:05.845934, e        ,ip,127.0.0.9,, ->,108.122.0.0,,12,720,INT
09:12:05.845986, e        ,ip,127.0.0.127,, ->,108.122.0.0,,12,720,INT
09:12:05.846021, e        ,ip,127.0.0.251,, ->,108.122.0.0,,12,720,INT
09:12:05.846069, e        ,ip,127.0.0.110,, ->,108.122.0.0,,12,720,INT
09:12:05.846099, e        ,ip,127.0.0.144,, ->,108.122.0.0,,12,720,INT
09:12:05.846142, e        ,ip,127.0.0.10,, ->,108.122.0.0,,12,720,INT
09:12:05.846151, e        ,ip,127.0.0.63,, ->,108.122.0.0,,12,720,INT
09:12:05.846199, e        ,ip,127.0.0.116,, ->,108.122.0.0,,12,720,INT
09:12:05.846331, e        ,ip,127.0.0.18,, ->,108.122.0.0,,10,600,INT
09:12:05.846361, e        ,ip,127.0.0.108,, ->,108.122.0.0,,10,600,INT
09:12:05.846464, e        ,ip,127.0.0.241,, ->,108.122.0.0,,10,600,INT
09:12:05.846512, e        ,ip,127.0.0.249,, ->,108.122.0.0,,10,600,INT
09:12:05.846522, e        ,ip,127.0.0.151,, ->,108.122.0.0,,10,600,INT
09:12:05.846570, e        ,ip,127.0.0.44,, ->,108.122.0.0,,10,600,INT
09:12:05.846576, e        ,ip,127.0.0.147,, ->,108.122.0.0,,10,600,INT
09:12:05.846624, e        ,ip,127.0.0.42,, ->,108.122.0.0,,10,600,INT
09:12:05.846633, e        ,ip,127.0.0.210,, ->,108.122.0.0,,10,600,INT
09:12:06.278706, e        ,arp,10.32.92.5,,who,10.32.92.4,,152,9120,INT
09:12:19.607493, e        ,udp,10.32.92.5,netbios-ns, ->,10.255.255.255,netbios-ns,24,2208,INT
09:12:19.818816, e *      ,tcp,79.116.146.15,gnunet,<?>,10.32.92.230,ssh,152,14528,CON
09:12:21.214762, e s      ,tcp,10.32.92.2,xmpcr-interface, ->,172.23.0.5,bb,6,372,REQ
09:12:22.937100, e *      ,tcp,10.32.92.230,56649, ->,69.42.215.170,ircd,12,844,RST
09:12:24.940385, e *      ,tcp,10.32.92.230,56650, ->,69.42.215.170,ircd,10,712,RST
09:12:26.888388, e s      ,tcp,10.32.92.10,61197, ->,172.10.0.6,bb,6,388,REQ
09:12:26.942401, e *      ,tcp,10.32.92.230,56651, ->,69.42.215.170,ircd,10,712,RST
09:12:28.944282, e *      ,tcp,10.32.92.230,56652, ->,69.42.215.170,ircd,10,712,RST
09:12:30.946287, e *      ,tcp,10.32.92.230,56653, ->,69.42.215.170,ircd,10,712,RST
09:12:31.450783, e        ,arp,10.32.92.10,,who,10.32.92.1,,8,480,CON
09:12:32.948171, e *      ,tcp,10.32.92.230,56654, ->,69.42.215.170,ircd,10,712,RST
09:12:34.949939, e *      ,tcp,10.32.92.230,56655, ->,69.42.215.170,ircd,10,712,RST
09:12:36.951802, e *      ,tcp,10.32.92.230,56656, ->,69.42.215.170,ircd,10,712,RST
09:12:38.953628, e *      ,tcp,10.32.92.230,56657, ->,69.42.215.170,ircd,10,712,RST
09:12:40.955387, e *      ,tcp,10.32.92.230,56658, ->,69.42.215.170,ircd,10,712,RST
09:12:42.957093, e *      ,tcp,10.32.92.230,56659, ->,69.42.215.170,ircd,10,712,RST
09:12:43.309181, e s      ,tcp,10.32.92.2,appss-lm, ->,172.23.0.5,bb,6,372,REQ
09:12:44.959070, e *      ,tcp,10.32.92.230,56660, ->,69.42.215.170,ircd,10,712,RST
09:12:46.845292, e        ,icmp,210.163.43.1,0x0000,<-,10.32.92.230,0x0a1a,2,2116,ECR
09:12:46.961151, e *      ,tcp,10.32.92.230,56661, ->,69.42.215.170,ircd,10,712,RST
09:12:48.920399, e s      ,tcp,10.32.92.10,61199, ->,172.10.0.6,bb,6,388,REQ
09:12:48.962896, e *      ,tcp,10.32.92.230,56662, ->,69.42.215.170,ircd,10,712,RST
09:12:50.902903, e *      ,tcp,79.116.146.15,gnunet,<?>,10.32.92.230,ssh,298,28780,CON
09:12:50.964728, e *      ,tcp,10.32.92.230,56663, ->,69.42.215.170,ircd,10,712,RST
09:12:52.966433, e *      ,tcp,10.32.92.230,56664, ->,69.42.215.170,ircd,10,712,RST
09:12:54.968157, e *      ,tcp,10.32.92.230,56665, ->,69.42.215.170,ircd,10,712,RST
09:12:56.845597, e        ,icmp,212.110.79.74,0x0000,<-,10.32.92.230,0x0a1a,2,2116,ECR
09:12:56.970104, e *      ,tcp,10.32.92.230,56666, ->,69.42.215.170,ircd,10,712,RST
09:12:58.971942, e *      ,tcp,10.32.92.230,56667, ->,69.42.215.170,ircd,12,844,RST
09:13:00.974107, e *      ,tcp,10.32.92.230,56668, ->,69.42.215.170,ircd,10,712,RST
09:13:01.671543, M        ,arp,10.32.92.5,,who,10.32.92.1,,14,840,CON
09:13:01.671750, e s      ,tcp,10.32.92.5,23306, ->,172.10.0.6,bb,6,388,REQ
09:13:02.976006, e *      ,tcp,10.32.92.230,56669, ->,69.42.215.170,ircd,10,712,RST
09:13:04.977967, e *      ,tcp,10.32.92.230,56670, ->,69.42.215.170,ircd,10,712,RST
09:13:05.622386, e s      ,tcp,10.32.92.2,idac, ->,172.23.0.5,bb,6,372,REQ
09:13:06.847548, e        ,ip,127.0.0.129,, ->,108.122.0.0,,4,240,INT
09:13:06.847600, e        ,ip,127.0.0.218,, ->,108.122.0.0,,14,840,INT
09:13:06.847606, e        ,ip,127.0.0.143,, ->,108.122.0.0,,2,120,INT
09:13:06.847656, e        ,ip,127.0.0.30,, ->,108.122.0.0,,2,120,INT
09:13:06.847667, e        ,ip,127.0.0.63,, ->,108.122.0.0,,4,240,INT
09:13:06.847716, e        ,ip,127.0.0.238,, ->,108.122.0.0,,6,360,INT
09:13:06.847726, e        ,ip,127.0.0.236,, ->,108.122.0.0,,6,360,INT
09:13:06.847774, e        ,ip,127.0.0.69,, ->,108.122.0.0,,6,360,INT
09:13:06.847785, e        ,ip,127.0.0.59,, ->,108.122.0.0,,6,360,INT
09:13:06.847829, e        ,ip,127.0.0.235,, ->,108.122.0.0,,12,720,INT
09:13:06.847861, e        ,ip,127.0.0.190,, ->,108.122.0.0,,4,240,INT
09:13:06.847866, e        ,ip,127.0.0.67,, ->,108.122.0.0,,2,120,INT
09:13:06.847914, e        ,ip,127.0.0.180,, ->,108.122.0.0,,4,240,INT
09:13:06.847943, e        ,ip,127.0.0.237,, ->,108.122.0.0,,2,120,INT
09:13:06.847955, e        ,ip,127.0.0.222,, ->,108.122.0.0,,4,240,INT
09:13:06.848000, e        ,ip,127.0.0.2,, ->,108.122.0.0,,2,120,INT
09:13:06.848031, e        ,ip,127.0.0.50,, ->,108.122.0.0,,4,240,INT
09:13:06.848087, e        ,ip,127.0.0.5,, ->,108.122.0.0,,2,120,INT
09:13:06.848098, e        ,ip,127.0.0.134,, ->,108.122.0.0,,2,120,INT
09:13:06.848164, e        ,ip,127.0.0.173,, ->,108.122.0.0,,12,720,INT
09:13:06.848196, e        ,ip,127.0.0.40,, ->,108.122.0.0,,2,120,INT
09:13:06.848255, e        ,ip,127.0.0.73,, ->,108.122.0.0,,4,240,INT
09:13:06.848262, e        ,ip,127.0.0.100,, ->,108.122.0.0,,12,720,INT
09:13:06.848312, e        ,ip,127.0.0.39,, ->,108.122.0.0,,4,240,INT
09:13:06.848319, e        ,ip,127.0.0.108,, ->,108.122.0.0,,4,240,INT
09:13:06.848369, e        ,ip,127.0.0.32,, ->,108.122.0.0,,6,360,INT
09:13:06.848426, e        ,ip,127.0.0.233,, ->,108.122.0.0,,4,240,INT
09:13:06.848457, e        ,ip,127.0.0.240,, ->,108.122.0.0,,2,120,INT
09:13:06.848468, e        ,ip,127.0.0.172,, ->,108.122.0.0,,2,120,INT
09:13:06.848513, e        ,ip,127.0.0.33,, ->,108.122.0.0,,2,120,INT
09:13:06.848545, e        ,ip,127.0.0.37,, ->,108.122.0.0,,2,120,INT
09:13:06.848581, e        ,ip,127.0.0.119,, ->,108.122.0.0,,2,120,INT
09:13:06.848612, e        ,ip,127.0.0.226,, ->,108.122.0.0,,2,120,INT
09:13:06.848623, e        ,ip,127.0.0.231,, ->,108.122.0.0,,8,480,INT
09:13:06.848669, e        ,ip,127.0.0.1,, ->,108.122.0.0,,4,240,INT
09:13:06.848723, e        ,ip,127.0.0.104,, ->,108.122.0.0,,4,240,INT
09:13:06.848759, e        ,ip,127.0.0.87,, ->,108.122.0.0,,14,840,INT
09:13:06.848789, e        ,ip,127.0.0.135,, ->,108.122.0.0,,2,120,INT
09:13:06.848800, e        ,ip,127.0.0.64,, ->,108.122.0.0,,4,240,INT
09:13:06.848887, e        ,ip,127.0.0.52,, ->,108.122.0.0,,2,120,INT
09:13:06.848917, e        ,ip,127.0.0.253,, ->,108.122.0.0,,2,120,INT
09:13:06.848928, e        ,ip,127.0.0.244,, ->,108.122.0.0,,2,120,INT
09:13:06.848975, e        ,ip,127.0.0.197,, ->,108.122.0.0,,2,120,INT
09:13:06.848985, e        ,ip,127.0.0.98,, ->,108.122.0.0,,16,960,INT
09:13:06.849033, e        ,ip,127.0.0.209,, ->,108.122.0.0,,28,1680,INT
09:13:06.849060, e        ,ip,127.0.0.28,, ->,108.122.0.0,,4,240,INT
09:13:06.849090, e        ,ip,127.0.0.43,, ->,108.122.0.0,,2,120,INT
09:13:06.849125, e        ,ip,127.0.0.66,, ->,108.122.0.0,,2,120,INT
09:13:06.849156, e        ,ip,127.0.0.146,, ->,108.122.0.0,,2,120,INT
09:13:06.849168, e        ,ip,127.0.0.241,, ->,108.122.0.0,,2,120,INT
09:13:06.849221, e        ,ip,127.0.0.147,, ->,108.122.0.0,,4,240,INT
09:13:06.849270, e        ,ip,127.0.0.57,, ->,108.122.0.0,,2,120,INT
09:13:06.849282, e        ,ip,127.0.0.191,, ->,108.122.0.0,,2,120,INT
09:13:06.849346, e        ,ip,127.0.0.130,, ->,108.122.0.0,,2,120,INT
09:13:06.849379, e        ,ip,127.0.0.56,, ->,108.122.0.0,,6,360,INT
09:13:06.849409, e        ,ip,127.0.0.165,, ->,108.122.0.0,,2,120,INT
09:13:06.849438, e        ,ip,127.0.0.126,, ->,108.122.0.0,,4,240,INT
09:13:06.849497, e        ,ip,127.0.0.159,, ->,108.122.0.0,,2,120,INT
09:13:06.849526, e        ,ip,127.0.0.158,, ->,108.122.0.0,,2,120,INT
09:13:06.849555, e        ,ip,127.0.0.26,, ->,108.122.0.0,,2,120,INT
09:13:06.849585, e        ,ip,127.0.0.248,, ->,108.122.0.0,,2,120,INT
09:13:06.849614, e        ,ip,127.0.0.175,, ->,108.122.0.0,,2,120,INT
09:13:06.849626, e        ,ip,127.0.0.29,, ->,108.122.0.0,,2,120,INT
09:13:06.849672, e        ,ip,127.0.0.148,, ->,108.122.0.0,,2,120,INT
09:13:06.849758, e        ,ip,127.0.0.254,, ->,108.122.0.0,,2,120,INT
09:13:06.849812, e        ,ip,127.0.0.140,, ->,108.122.0.0,,2,120,INT
09:13:06.849841, e        ,ip,127.0.0.199,, ->,108.122.0.0,,2,120,INT
09:13:06.849872, e        ,ip,127.0.0.122,, ->,108.122.0.0,,2,120,INT
09:13:06.849929, e        ,ip,127.0.0.34,, ->,108.122.0.0,,2,120,INT
09:13:06.849957, e        ,ip,127.0.0.91,, ->,108.122.0.0,,2,120,INT
09:13:06.849986, e        ,ip,127.0.0.138,, ->,108.122.0.0,,2,120,INT
09:13:06.850016, e        ,ip,127.0.0.167,, ->,108.122.0.0,,4,240,INT
09:13:06.850028, e        ,ip,127.0.0.136,, ->,108.122.0.0,,2,120,INT
09:13:06.850073, e        ,ip,127.0.0.38,, ->,108.122.0.0,,2,120,INT
09:13:06.850108, e        ,ip,127.0.0.45,, ->,108.122.0.0,,2,120,INT
09:13:06.850120, e        ,ip,127.0.0.206,, ->,108.122.0.0,,14,840,INT
09:13:06.850165, e        ,ip,127.0.0.220,, ->,108.122.0.0,,2,120,INT
09:13:06.850253, e        ,ip,127.0.0.193,, ->,108.122.0.0,,4,240,INT
09:13:06.850293, e        ,ip,127.0.0.216,, ->,108.122.0.0,,2,120,INT
09:13:06.850347, e        ,ip,127.0.0.189,, ->,108.122.0.0,,2,120,INT
09:13:06.850404, e        ,ip,127.0.0.118,, ->,108.122.0.0,,12,720,INT
09:13:06.850449, e        ,ip,127.0.0.166,, ->,108.122.0.0,,2,120,INT
09:13:06.850486, e        ,ip,127.0.0.230,, ->,108.122.0.0,,4,240,INT
09:13:06.850514, e        ,ip,127.0.0.62,, ->,108.122.0.0,,4,240,INT
09:13:06.850575, e        ,ip,127.0.0.3,, ->,108.122.0.0,,12,720,INT
09:13:06.850618, e        ,ip,127.0.0.246,, ->,108.122.0.0,,2,120,INT
09:13:06.850679, e        ,ip,127.0.0.99,, ->,108.122.0.0,,2,120,INT
09:13:06.850724, e        ,ip,127.0.0.157,, ->,108.122.0.0,,2,120,INT
09:13:06.850754, e        ,ip,127.0.0.225,, ->,108.122.0.0,,2,120,INT
09:13:06.850784, e        ,ip,127.0.0.152,, ->,108.122.0.0,,12,720,INT
09:13:06.850843, e        ,ip,127.0.0.110,, ->,108.122.0.0,,6,360,INT
09:13:06.850849, e        ,ip,127.0.0.156,, ->,108.122.0.0,,2,120,INT
09:13:06.850895, e        ,ip,127.0.0.139,, ->,108.122.0.0,,2,120,INT
09:13:06.850923, e        ,ip,127.0.0.174,, ->,108.122.0.0,,2,120,INT
09:13:06.850955, e        ,ip,127.0.0.86,, ->,108.122.0.0,,4,240,INT
09:13:06.850966, e        ,ip,127.0.0.182,, ->,108.122.0.0,,2,120,INT
09:13:06.851066, e        ,ip,127.0.0.47,, ->,108.122.0.0,,4,240,INT
09:13:06.851198, e        ,ip,127.0.0.170,, ->,108.122.0.0,,2,120,INT
09:13:06.851239, e        ,ip,127.0.0.107,, ->,108.122.0.0,,2,120,INT
09:13:06.851296, e        ,ip,127.0.0.70,, ->,108.122.0.0,,12,720,INT
09:13:06.851344, e        ,ip,127.0.0.250,, ->,108.122.0.0,,4,240,INT
09:13:06.851395, e        ,ip,127.0.0.194,, ->,108.122.0.0,,14,840,INT
09:13:06.851406, e        ,ip,127.0.0.171,, ->,108.122.0.0,,4,240,INT
09:13:06.851450, e        ,ip,127.0.0.187,, ->,108.122.0.0,,6,360,INT
09:13:06.851510, e        ,ip,127.0.0.242,, ->,108.122.0.0,,2,120,INT
09:13:06.851516, e        ,ip,127.0.0.9,, ->,108.122.0.0,,2,120,INT
09:13:06.851586, e        ,ip,127.0.0.25,, ->,108.122.0.0,,2,120,INT
09:13:06.851632, e        ,ip,127.0.0.198,, ->,108.122.0.0,,2,120,INT
09:13:06.851711, e        ,ip,127.0.0.72,, ->,108.122.0.0,,2,120,INT
09:13:06.851742, e        ,ip,127.0.0.101,, ->,108.122.0.0,,2,120,INT
09:13:06.851799, e        ,ip,127.0.0.19,, ->,108.122.0.0,,2,120,INT
09:13:06.851829, e        ,ip,127.0.0.162,, ->,108.122.0.0,,2,120,INT
09:13:06.851857, e        ,ip,127.0.0.23,, ->,108.122.0.0,,4,240,INT
09:13:06.851887, e        ,ip,127.0.0.74,, ->,108.122.0.0,,2,120,INT
09:13:06.851939, e        ,ip,127.0.0.10,, ->,108.122.0.0,,2,120,INT
09:13:06.851968, e        ,ip,127.0.0.141,, ->,108.122.0.0,,2,120,INT
09:13:06.852001, e        ,ip,127.0.0.36,, ->,108.122.0.0,,2,120,INT
09:13:06.852013, e        ,ip,127.0.0.177,, ->,108.122.0.0,,2,120,INT
09:13:06.852057, e        ,ip,127.0.0.247,, ->,108.122.0.0,,2,120,INT
09:13:06.852067, e        ,ip,127.0.0.51,, ->,108.122.0.0,,2,120,INT
09:13:06.852157, e        ,ip,127.0.0.219,, ->,108.122.0.0,,2,120,INT
09:13:06.852306, e        ,ip,127.0.0.168,, ->,108.122.0.0,,2,120,INT
09:13:06.852317, e        ,ip,127.0.0.196,, ->,108.122.0.0,,2,120,INT
09:13:06.852365, e        ,ip,127.0.0.245,, ->,108.122.0.0,,2,120,INT
09:13:06.853068, e        ,ip,127.0.0.117,, ->,108.122.0.0,,2,120,INT
09:13:06.853102, e        ,ip,127.0.0.228,, ->,108.122.0.0,,2,120,INT
09:13:06.853139, e        ,ip,127.0.0.17,, ->,108.122.0.0,,2,120,INT
09:13:06.853186, e        ,ip,127.0.0.55,, ->,108.122.0.0,,2,120,INT
09:13:06.853297, e        ,ip,127.0.0.251,, ->,108.122.0.0,,2,120,INT
09:13:06.853363, e        ,ip,127.0.0.71,, ->,108.122.0.0,,12,720,INT
09:13:06.853408, e        ,ip,127.0.0.61,, ->,108.122.0.0,,2,120,INT
09:13:06.853418, e        ,ip,127.0.0.176,, ->,108.122.0.0,,2,120,INT
09:13:06.853519, e        ,ip,127.0.0.121,, ->,108.122.0.0,,2,120,INT
09:13:06.853575, e        ,ip,127.0.0.106,, ->,108.122.0.0,,2,120,INT
09:13:06.853606, e        ,ip,127.0.0.31,, ->,108.122.0.0,,2,120,INT
09:13:06.853668, e        ,ip,127.0.0.128,, ->,108.122.0.0,,2,120,INT
09:13:06.853675, e        ,ip,127.0.0.27,, ->,108.122.0.0,,2,120,INT
09:13:06.853728, e        ,ip,127.0.0.195,, ->,108.122.0.0,,2,120,INT
09:13:06.853777, e        ,ip,127.0.0.79,, ->,108.122.0.0,,2,120,INT
09:13:06.853786, e        ,ip,127.0.0.202,, ->,108.122.0.0,,2,120,INT
09:13:06.853834, e        ,ip,127.0.0.46,, ->,108.122.0.0,,2,120,INT
09:13:06.853991, e        ,ip,127.0.0.208,, ->,108.122.0.0,,2,120,INT
09:13:06.854002, e        ,ip,127.0.0.81,, ->,108.122.0.0,,2,120,INT
09:13:06.854057, e        ,ip,127.0.0.58,, ->,108.122.0.0,,2,120,INT
09:13:06.854102, e        ,ip,127.0.0.18,, ->,108.122.0.0,,2,120,INT
09:13:06.854113, e        ,ip,127.0.0.93,, ->,108.122.0.0,,12,720,INT
09:13:06.854157, e        ,ip,127.0.0.24,, ->,108.122.0.0,,12,720,INT
09:13:06.854345, e        ,ip,127.0.0.213,, ->,108.122.0.0,,10,600,INT
09:13:06.854430, e        ,ip,127.0.0.234,, ->,108.122.0.0,,10,600,INT
09:13:06.854499, e        ,ip,127.0.0.12,, ->,108.122.0.0,,10,600,INT
09:13:06.854610, e        ,ip,127.0.0.16,, ->,108.122.0.0,,10,600,INT
09:13:06.854670, e        ,ip,127.0.0.154,, ->,108.122.0.0,,20,1200,INT
09:13:06.854721, e        ,ip,127.0.0.68,, ->,108.122.0.0,,10,600,INT
09:13:06.854792, e        ,ip,127.0.0.4,, ->,108.122.0.0,,10,600,INT
09:13:06.979984, e *      ,tcp,10.32.92.230,56671, ->,69.42.215.170,ircd,10,712,RST
09:13:08.981777, e *      ,tcp,10.32.92.230,56672, ->,69.42.215.170,ircd,10,712,RST
09:13:10.983647, e *      ,tcp,10.32.92.230,56673, ->,69.42.215.170,ircd,12,844,RST
09:13:10.999270, e s      ,tcp,10.32.92.10,61201, ->,172.10.0.6,bb,6,388,REQ
09:13:12.985777, e *      ,tcp,10.32.92.230,56674, ->,69.42.215.170,ircd,10,712,RST
09:13:14.987626, e *      ,tcp,10.32.92.230,56675, ->,69.42.215.170,ircd,10,712,RST
09:13:15.952408, e        ,arp,10.32.92.10,,who,10.32.92.1,,8,480,CON
09:13:16.989466, e *      ,tcp,10.32.92.230,56676, ->,69.42.215.170,ircd,10,712,RST
09:13:18.991267, e *      ,tcp,10.32.92.230,56677, ->,69.42.215.170,ircd,10,712,RST
09:13:20.993138, e *      ,tcp,10.32.92.230,56678, ->,69.42.215.170,ircd,10,712,RST
09:13:21.131121, e *      ,tcp,79.116.146.15,gnunet,<?>,10.32.92.230,ssh,66,6168,CON
09:13:22.994973, e *      ,tcp,10.32.92.230,56679, ->,69.42.215.170,ircd,10,712,RST
09:13:23.750252, e s      ,tcp,10.32.92.5,23308, ->,172.10.0.6,bb,6,388,REQ
09:13:24.996765, e *      ,tcp,10.32.92.230,56680, ->,69.42.215.170,ircd,12,844,RST
09:13:26.998498, e *      ,tcp,10.32.92.230,56681, ->,69.42.215.170,ircd,10,712,RST
09:13:29.000560, e *      ,tcp,10.32.92.230,56682, ->,69.42.215.170,ircd,10,712,RST
